index,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
38_h,1.201536104778735,3.7403595338138578,1.5835825830444783,5.119191121188942,5.673935105990645,4.370423671955521,2.0573616905453136,4.962666169580439,2.62e+19,2.56e+19,2.56e+19,2.6e+19
38_r,1.320519137599148,4.225823616634271,1.912761635224065,0.6092502011889422,1.1639941859906457,4.699602724135108,2.5428257733657276,5.081649202400852,2.6e+19,2.56e+19,2.56e+19,2.62e+19
38_v,0.6092502011889414,1.912761635224065,4.225823616634273,1.320519137599149,5.081649202400851,2.5428257733657276,4.699602724135108,1.1639941859906457,2.56e+19,2.6e+19,2.62e+19,2.56e+19
390,3.8878034111889415,1.5547367630444784,3.5187258738138585,2.903528184778736,2.1299512395804374,5.403840400545315,2.2024057497759344,5.084498395990646,2.56e+19,2.67e+19,2.54e+19,2.54e+19
390_h,2.903528184778735,3.5187258738138576,1.5547367630444793,3.8878034111889423,5.084498395990646,2.2024057497759344,5.403840400545315,2.129951239580439,2.67e+19,2.56e+19,2.54e+19,2.54e+19
390_r,4.153234067599149,0.8793449066342713,4.080779557403652,1.1986869111889433,2.3953818959906457,4.728448544135107,2.7644594333657295,3.379657122400852,2.54e+19,2.54e+19,2.56e+19,2.67e+19
390_v,1.1986869111889416,4.080779557403651,0.8793449066342731,4.153234067599151,3.379657122400852,2.7644594333657295,4.728448544135108,2.3953818959906457,2.54e+19,2.54e+19,2.67e+19,2.56e+19
391,4.801024511188942,1.2618390430444784,5.261692326813859,5.689553801778736,2.5339208195804375,0.5338697763657283,5.608292836955522,3.5321581688110584,2.54e+19,2.51e+19,2.55e+19,2.58e+19
391_h,5.689553801778735,5.261692326813858,1.2618390430444784,4.801024511188942,3.5321581688110584,5.608292836955522,0.5338697763657283,2.5339208195804375,2.51e+19,2.54e+19,2.58e+19,2.55e+19
391_r,3.7492644875991488,5.749315530813858,0.6748924702240657,2.7510271383685296,1.4821607959906444,5.021346264135108,1.0214929803657284,0.5936315054008521,2.55e+19,2.58e+19,2.54e+19,2.51e+19
391_v,2.751027138368528,0.674892470224064,5.74931553081386,3.7492644875991488,0.5936315054008503,1.0214929803657284,5.021346264135108,1.4821607959906462,2.58e+19,2.55e+19,2.51e+19,2.54e+19
392,6.018904271188942,0.7469659430444784,5.517548670993445,5.869598831958321,2.883338719580438,1.967310020545316,2.4087897197759354,5.845358435990645,2.49e+19,2.52e+19,2.67e+19,2.59e+19
392_h,5.869598831958321,5.517548670993444,0.7469659430444793,6.0189042711889424,5.8453584359906445,2.4087897197759354,1.967310020545316,2.883338719580438,2.52e+19,2.49e+19,2.59e+19,2.67e+19
392_r,3.399846587599149,4.315875286634272,3.874395587403651,0.4378268711889426,0.2642810359906447,5.536219364135108,0.7656366361861426,0.41358647522126546,2.67e+19,2.59e+19,2.49e+19,2.52e+19
392_v,0.4378268711889417,3.874395587403651,4.315875286634272,3.39984658759915,0.41358647522126546,0.7656366361861426,5.536219364135108,0.26428103599064556,2.59e+19,2.67e+19,2.52e+19,2.49e+19
396,4.104481961188942,1.0829651230444783,4.895430248813859,5.678014952778735,4.934260389580437,3.587018190545315,2.4569225397759347,0.2947138188110596,2.55e+19,2.51e+19,2.61e+19,2.57e+19
396_h,5.678014952778734,4.895430248813858,1.0829651230444792,4.104481961188942,0.29471381881105874,2.4569225397759347,3.587018190545315,4.934260389580439,2.51e+19,2.55e+19,2.57e+19,2.61e+19
396_r,1.348924917599148,2.696167116634271,3.8262627674036516,5.988471488368528,2.1787033459906446,5.200220184135107,1.3877550583657285,0.6051703544008529,2.61e+19,2.57e+19,2.55e+19,2.51e+19
396_v,5.988471488368528,3.8262627674036507,2.696167116634271,1.348924917599149,0.6051703544008511,1.3877550583657285,5.200220184135108,2.1787033459906446,2.57e+19,2.61e+19,2.51e+19,2.55e+19
397,5.883758481188941,2.5097870752240645,1.9029559838138574,5.820368091958322,1.100483629580438,3.501094500545314,4.225472270955522,4.930252345990645,2.57e+19,2.55e+19,2.6e+19,2.6e+19
397_h,5.820368091958321,1.9029559838138574,2.5097870752240645,5.883758481188941,4.930252345990644,4.225472270955521,3.5010945005453156,1.100483629580439,2.55e+19,2.57e+19,2.6e+19,2.6e+19
397_r,5.182701677599149,2.7820908066342707,2.057713036224065,1.3529329611889427,0.39942682599064483,3.7733982319555217,4.380229323365729,0.46281721522126595,2.6e+19,2.6e+19,2.57e+19,2.55e+19
397_v,1.3529329611889418,2.057713036224065,2.7820908066342724,5.182701677599149,0.46281721522126507,4.380229323365729,3.7733982319555217,0.3994268259906457,2.6e+19,2.6e+19,2.55e+19,2.57e+19
398,3.262773777188942,0.7392098230444786,5.647382510993445,3.534744394778736,3.320564869580437,2.251505160545314,4.933539031955522,1.759719458811059,2.52e+19,2.55e+19,2.64e+19,2.53e+19
398_h,3.534744394778735,5.6473825109934435,0.7392098230444795,3.262773777188942,1.759719458811059,4.933539031955522,2.251505160545314,3.320564869580439,2.55e+19,2.52e+19,2.53e+19,2.64e+19
398_r,2.9626204375991483,4.031680146634271,1.3496462752240657,4.523465848368529,3.0204115299906444,5.543975484135108,0.6358027961861428,2.748440912400852,2.64e+19,2.53e+19,2.52e+19,2.55e+19
398_v,4.523465848368528,1.3496462752240648,4.031680146634272,2.962620437599149,2.748440912400852,0.6358027961861428,5.543975484135108,3.020411529990646,2.53e+19,2.64e+19,2.55e+19,2.52e+19
3_h,3.143481484778735,1.5857532238138576,0.7579599030444797,3.0622720461889426,2.903504348811058,5.174454826955522,0.918743785365729,4.767592639580439,2.58e+19,2.57e+19,2.56e+19,2.52e+19
3_r,1.5155926675991482,5.364441521813857,1.1087304802240645,3.37968095836853,3.2209132609906455,5.525225404135108,4.697432083365729,3.139703822400852,2.52e+19,2.56e+19,2.57e+19,2.58e+19
3_v,3.379680958368528,1.1087304802240645,5.364441521813859,1.5155926675991491,3.1397038224008504,4.697432083365729,5.525225404135108,3.2209132609906455,2.56e+19,2.52e+19,2.58e+19,2.57e+19
4,1.5661829340093556,5.7649322502240645,2.0234769938138584,1.835449194778736,4.728299819580438,1.6241160805453152,1.5587358197759356,6.162138445990646,2.54e+19,2.62e+19,2.58e+19,2.52e+19
40,2.9467758491889415,3.8821465902240644,3.1831347138138586,0.28716308477873653,3.664923679580438,0.03568658536572844,0.6737448297759361,1.3384796188110588,2.73e+19,2.63e+19,2.56e+19,2.56e+19
400,0.481874874009355,5.600795850224064,1.9675921438138584,3.003821744778735,1.058711919580439,2.6590024905453156,2.2693915297759357,2.1866907888110596,2.5e+19,2.6e+19,2.57e+19,2.58e+19
400_h,3.003821744778734,1.9675921438138566,5.600795850224065,0.4818748740093568,2.1866907888110596,2.2693915297759357,2.6590024905453156,1.058711919580439,2.6e+19,2.5e+19,2.58e+19,2.57e+19
400_r,5.224473387599148,3.6241828166342716,4.013793777403652,4.096494518368528,5.801310433170231,0.682389456955522,4.315593163365729,3.279363562400853,2.57e+19,2.58e+19,2.5e+19,2.6e+19
400_v,4.0964945183685275,4.0137937774036505,3.6241828166342724,5.224473387599149,3.2793635624008513,4.315593163365728,0.682389456955522,5.801310433170232,2.58e+19,2.57e+19,2.6e+19,2.5e+19
401,4.480809771188942,5.646216370224065,0.2489479838138582,0.3820547447787348,1.067139679580439,0.5169033053657284,2.950322539775936,3.445691678811059,2.54e+19,2.46e+19,2.51e+19,2.71e+19
401_h,0.3820547447787348,0.2489479838138573,5.6462163702240655,4.480809771188943,3.445691678811059,2.950322539775936,0.5169033053657284,1.067139679580439,2.46e+19,2.54e+19,2.71e+19,2.51e+19
401_r,5.216045627599148,5.766282001813858,3.3328627674036504,2.837493628368529,1.8023755359906453,0.6369689369555216,6.034237323365728,5.901130562400851,2.51e+19,2.71e+19,2.54e+19,2.46e+19
401_v,2.837493628368528,3.3328627674036504,5.76628200181386,5.216045627599149,5.901130562400851,6.034237323365729,0.6369689369555216,1.8023755359906453,2.71e+19,2.51e+19,2.46e+19,2.54e+19
402,1.4003509240093557,0.39501399304447826,5.996625890993444,4.375852054778736,1.314760539580437,0.6515040313657288,1.3916397097759354,3.8482200269906457,2.55e+19,2.55e+19,2.55e+19,2.62e+19
402_h,4.375852054778735,5.996625890993443,0.39501399304447915,1.4003509240093557,3.8482200269906457,1.3916397097759354,0.6515040313657288,1.3147605395804387,2.55e+19,2.55e+19,2.62e+19,2.55e+19
402_r,4.968424767599148,5.6316812758138575,4.891545597403652,2.4349652801889423,4.88283438317023,5.888171314135108,0.286559416186142,1.9073332524008535,2.55e+19,2.62e+19,2.55e+19,2.55e+19
402_v,2.4349652801889405,4.891545597403651,5.6316812758138575,4.968424767599149,1.9073332524008517,0.2865594161861429,5.888171314135108,4.882834383170231,2.62e+19,2.55e+19,2.55e+19,2.55e+19
403,3.5246970371889415,2.4692994442240646,5.764250410993444,5.721292942778735,5.858497086580438,4.473718810545314,5.638389156955522,3.3696098788110582,2.65e+19,2.48e+19,2.49e+19,2.57e+19
403_h,5.721292942778734,5.764250410993443,2.4692994442240668,3.5246970371889432,3.3696098788110582,5.638389156955522,4.473718810545314,5.858497086580439,2.48e+19,2.65e+19,2.57e+19,2.49e+19
403_r,0.42468822059914846,1.809466496634272,0.6447961502240656,2.91357542836853,2.758488269990645,3.8138858629555212,0.5189348961861437,0.5618923644008529,2.49e+19,2.57e+19,2.65e+19,2.48e+19
403_v,2.913575428368528,0.6447961502240647,1.809466496634272,0.42468822059914935,0.5618923644008511,0.5189348961861429,3.813885862955523,2.7584882699906466,2.57e+19,2.49e+19,2.48e+19,2.65e+19
406,0.621327664009355,5.805388860224065,1.7975735538138586,2.7693369247787345,1.1739119795804385,4.6112461305453145,3.2718070597759343,4.874833325990646,2.51e+19,2.6e+19,2.56e+19,2.61e+19
406_h,2.7693369247787345,1.7975735538138586,5.805388860224067,0.6213276640093568,4.874833325990644,3.2718070597759343,4.6112461305453145,1.1739119795804385,2.6e+19,2.51e+19,2.61e+19,2.56e+19
406_r,5.109273327599149,1.6719391766342717,3.011378247403652,1.4083519811889431,5.661857643170231,0.47779644695552115,4.4856117533657285,3.5138483824008517,2.56e+19,2.61e+19,2.51e+19,2.6e+19
406_v,1.4083519811889413,3.011378247403651,1.6719391766342717,5.1092733275991495,3.5138483824008517,4.485611753365728,0.47779644695552115,5.661857643170232,2.61e+19,2.56e+19,2.6e+19,2.51e+19
407,1.1307491040093556,0.05889474304447795,0.5212445138138584,0.47422431477873594,0.24794901540085146,3.589989000545316,3.920299069775936,4.113383671990645,2.55e+19,2.52e+19,2.62e+19,2.71e+19
407_h,0.47422431477873506,0.5212445138138575,0.058894743044479725,1.1307491040093574,4.113383671990643,3.920299069775936,3.589989000545316,0.24794901540085235,2.52e+19,2.55e+19,2.71e+19,2.62e+19
407_r,6.035236291778735,2.6931963066342712,2.3628862374036537,2.169801635188943,5.152436203170231,6.224290564135108,5.761940793365729,5.808960992400852,2.62e+19,2.71e+19,2.55e+19,2.52e+19
407_v,2.169801635188943,2.362886237403651,2.693196306634272,6.035236291778736,5.808960992400851,5.761940793365729,6.224290564135108,5.1524362031702315,2.71e+19,2.62e+19,2.52e+19,2.55e+19
408,1.911881824009356,4.525502710224064,0.8538998838138596,1.7954207447787347,0.7195246595804381,4.317742390545314,3.525123079775936,5.822035295990645,2.56e+19,2.51e+19,2.51e+19,2.54e+19
408_h,1.7954207447787347,0.8538998838138578,4.525502710224064,1.911881824009356,5.822035295990644,3.525123079775936,4.317742390545314,0.719524659580439,2.51e+19,2.56e+19,2.54e+19,2.51e+19
408_r,5.563660647599147,1.965442916634272,2.758062227403652,0.46115001118894305,4.37130348317023,1.7576825969555223,5.429285423365728,4.487764562400852,2.51e+19,2.54e+19,2.56e+19,2.51e+19
408_v,0.46115001118894217,2.7580622274036504,1.965442916634272,5.563660647599149,4.4877645624008515,5.429285423365728,1.7576825969555223,4.371303483170232,2.54e+19,2.51e+19,2.51e+19,2.56e+19
409,5.288979511188941,2.8849875512240644,5.980996360993444,5.609493869778736,3.7104190195804385,2.220516690545315,2.204046549775935,1.2060562388110592,2.56e+19,2.52e+19,2.67e+19,2.58e+19
409_h,5.609493869778734,5.980996360993443,2.8849875512240644,5.288979511188943,1.2060562388110583,2.204046549775935,2.220516690545315,3.7104190195804385,2.52e+19,2.56e+19,2.58e+19,2.67e+19
409_r,2.5727662875991477,4.062668616634271,4.079138757403651,5.077129068368529,0.994205795990645,3.398197755955522,0.3021889461861438,0.6736914374008522,2.67e+19,2.58e+19,2.56e+19,2.52e+19
409_v,5.077129068368528,4.07913875740365,4.062668616634273,2.5727662875991495,0.6736914374008514,0.3021889461861429,3.398197755955522,0.994205795990645,2.58e+19,2.67e+19,2.52e+19,2.56e+19
40_h,0.28716308477873476,3.1831347138138577,3.882146590224064,2.946775849188942,1.338479618811057,0.6737448297759361,0.03568658536572933,3.664923679580438,2.63e+19,2.73e+19,2.56e+19,2.56e+19
40_r,2.618261627599149,6.247498721813858,5.609440477403652,4.944705688368529,3.3364094579906443,2.4010387169555223,3.1000505933657294,5.996022222400853,2.56e+19,2.56e+19,2.73e+19,2.63e+19
40_v,4.944705688368527,5.60944047740365,6.247498721813859,2.61826162759915,5.9960222224008515,3.1000505933657294,2.4010387169555223,3.3364094579906443,2.56e+19,2.56e+19,2.63e+19,2.73e+19
410,2.354578374009355,5.414082840224065,1.3857194338138576,6.009508421958323,4.592140439580438,1.350908210545315,0.7858088997759349,4.517560315990646,2.61e+19,2.55e+19,2.58e+19,2.59e+19
410_h,6.009508421958321,1.3857194338138576,5.414082840224065,2.354578374009357,4.517560315990643,0.7858088997759349,1.350908210545315,4.592140439580438,2.55e+19,2.61e+19,2.59e+19,2.58e+19
410_r,1.6910448675991487,4.932277096634271,5.497376407403653,1.7656249911889432,3.928606933170233,0.8691024669555212,4.897465873365729,0.273676885221267,2.58e+19,2.59e+19,2.61e+19,2.55e+19
410_v,1.7656249911889415,5.497376407403651,4.932277096634272,1.6910448675991496,0.2736768852212652,4.897465873365729,0.8691024669555212,3.928606933170232,2.59e+19,2.58e+19,2.55e+19,2.61e+19
411,2.1622674240093556,1.3627358830444782,1.686569753813858,2.236434264778735,2.396389029580437,1.6115090605453162,5.853371936955522,0.0021230088110595347,2.62e+19,2.67e+19,2.64e+19,2.54e+19
411_h,2.236434264778733,1.686569753813858,1.3627358830444791,2.1622674240093573,0.0021230088110586465,5.853371936955522,1.6115090605453153,2.3963890295804386,2.67e+19,2.62e+19,2.54e+19,2.64e+19
411_r,3.8867962775991485,4.671676246634272,0.4298133702240641,6.2810622983685285,4.120917883170232,4.920449424135109,4.596615553365728,4.046751042400853,2.64e+19,2.54e+19,2.62e+19,2.67e+19
411_v,6.281062298368528,0.4298133702240641,4.671676246634272,3.8867962775991494,4.046751042400851,4.596615553365728,4.920449424135108,4.1209178831702316,2.54e+19,2.64e+19,2.67e+19,2.62e+19
412,1.5746241340093556,2.5388996162240645,0.43196535381385814,2.0461118647787355,0.2745345804008519,5.863691320545315,2.811913509775936,0.2644669988110593,2.63e+19,2.56e+19,2.51e+19,2.57e+19
412_h,2.0461118647787337,0.43196535381385726,2.5388996162240645,1.5746241340093565,0.2644669988110584,2.811913509775936,5.863691320545316,0.2745345804008519,2.56e+19,2.63e+19,2.57e+19,2.51e+19
412_r,6.008650726778734,0.4194939866342713,3.471271797403652,6.018718308368529,4.708561173170231,3.7442856909555218,5.85121995336573,4.2370734424008525,2.51e+19,2.57e+19,2.63e+19,2.56e+19
412_v,6.018718308368528,3.4712717974036504,0.4194939866342722,6.008650726778736,4.2370734424008525,5.851219953365729,3.7442856909555218,4.7085611731702315,2.57e+19,2.51e+19,2.56e+19,2.63e+19
413,5.8281923511889415,2.3892350272240646,0.5542715938138585,5.606115069778736,6.026669465580438,1.7792249505453146,5.461858606955522,5.279809535990646,2.58e+19,2.54e+19,2.56e+19,2.55e+19
413_h,5.606115069778734,0.5542715938138576,2.389235027224064,5.828192351188942,5.279809535990645,5.461858606955522,1.7792249505453146,6.026669465580438,2.54e+19,2.58e+19,2.55e+19,2.56e+19
413_r,0.256515841599148,4.503960356634272,0.8213267002240663,1.0033757711889422,0.4549929559906447,3.893950279955522,5.728913713365729,0.6770702374008524,2.56e+19,2.55e+19,2.58e+19,2.54e+19
413_v,1.0033757711889413,0.8213267002240645,4.503960356634273,0.25651584159914975,0.6770702374008515,5.728913713365729,3.893950279955522,0.4549929559906456,2.55e+19,2.56e+19,2.54e+19,2.58e+19
414,3.6868878411889416,0.024326593044477818,3.656476613813858,3.894768234778736,2.8908696895804376,3.2832236005453144,4.221029287955522,4.343870114990645,2.47e+19,2.55e+19,2.6e+19,2.52e+19
414_h,3.894768234778735,3.656476613813858,0.024326593044477818,3.686887841188943,4.343870114990644,4.221029287955522,3.2832236005453144,2.8908696895804393,2.55e+19,2.47e+19,2.52e+19,2.6e+19
414_r,3.392315617599148,2.999961706634272,2.0621560192240658,1.9393151921889427,2.596297465990645,6.258858714135108,2.626708693365728,2.388417072400852,2.6e+19,2.52e+19,2.47e+19,2.55e+19
414_v,1.9393151921889427,2.062156019224064,2.999961706634272,3.3923156175991487,2.388417072400852,2.626708693365728,6.258858714135108,2.596297465990645,2.52e+19,2.6e+19,2.55e+19,2.47e+19
415,2.7070487021889416,5.789095700224065,5.5549062609934445,2.7298564747787353,2.617617689580438,1.8957654605453147,5.130793046955522,1.0140924588110591,2.54e+19,2.57e+19,2.6e+19,2.51e+19
415_h,2.7298564747787344,5.554906260993444,5.789095700224067,2.707048702188942,1.0140924588110583,5.130793046955523,1.8957654605453147,2.617617689580438,2.57e+19,2.54e+19,2.51e+19,2.6e+19
415_r,3.665567617599148,4.3874198466342715,1.1523922602240653,5.269092848368529,3.5761366049906442,0.4940896069555212,0.7282790461861435,3.5533288324008527,2.6e+19,2.51e+19,2.54e+19,2.57e+19
415_v,5.269092848368528,1.1523922602240644,4.387419846634273,3.665567617599148,3.553328832400851,0.7282790461861426,0.4940896069555212,3.5761366049906442,2.51e+19,2.6e+19,2.57e+19,2.54e+19
416,3.0367180231889415,5.3715679602240645,1.6126365738138588,1.4088334347787352,3.8949505795804384,5.661370940545314,1.370082089775936,4.364346810990646,2.61e+19,2.58e+19,2.57e+19,2.61e+19
416_h,1.4088334347787344,1.612636573813857,5.371567960224066,3.036718023188943,4.3643468109906465,1.370082089775936,5.661370940545315,3.8949505795804384,2.58e+19,2.61e+19,2.61e+19,2.57e+19
416_r,2.388234727599148,0.621814366634271,4.913103217403651,1.9188384961889433,3.246467283990645,0.9116173469555218,4.670548733365729,4.874351872400853,2.57e+19,2.61e+19,2.61e+19,2.58e+19
416_v,1.9188384961889415,4.91310321740365,0.6218143666342719,2.3882347275991496,4.874351872400852,4.670548733365728,0.9116173469555218,3.246467283990645,2.61e+19,2.57e+19,2.58e+19,2.61e+19
417,4.345990691188941,4.168492590224064,2.467044143813858,4.370053784778735,0.45792593540085136,1.0607783705453144,1.1144506497759359,0.12943789881105872,2.58e+19,2.59e+19,2.48e+19,2.48e+19
417_h,4.370053784778734,2.467044143813858,4.168492590224066,4.345990691188943,0.12943789881105783,1.1144506497759359,1.0607783705453153,0.45792593540085313,2.59e+19,2.58e+19,2.48e+19,2.48e+19
417_r,5.825259371778735,5.22240693663427,5.168734657403651,6.153747408368529,1.937194615990645,2.1146927169555223,3.816141163365728,1.9131315224008532,2.48e+19,2.48e+19,2.58e+19,2.59e+19
417_v,6.1537474083685275,5.16873465740365,5.222406936634272,5.825259371778735,1.9131315224008514,3.816141163365728,2.1146927169555223,1.937194615990645,2.48e+19,2.48e+19,2.59e+19,2.58e+19
418,3.6974979811889415,6.192255260224064,4.648166578813859,1.2919472047787366,2.302525159580437,0.260314386365728,3.152166999775936,0.9853391088110595,2.53e+19,2.54e+19,2.53e+19,2.55e+19
418_h,1.2919472047787348,4.648166578813857,6.192255260224066,3.697497981188942,0.9853391088110577,3.152166999775936,0.260314386365728,2.302525159580439,2.54e+19,2.53e+19,2.55e+19,2.53e+19
418_r,3.9806601475991483,6.022870920813857,3.1310183074036537,5.2978461983685285,2.5856873259906443,0.09093004695552231,1.6350187283657291,4.991238102400852,2.53e+19,2.55e+19,2.53e+19,2.54e+19
418_v,5.297846198368528,3.131018307403651,6.022870920813858,3.980660147599149,4.991238102400851,1.6350187283657291,0.09093004695552231,2.585687325990646,2.55e+19,2.53e+19,2.54e+19,2.53e+19
419,3.1333406801889416,0.724544193044478,0.42163332381385743,2.691943164778735,1.2151535795804378,1.823730780545315,0.7533162497759349,0.12395318881105943,2.59e+19,2.59e+19,2.57e+19,2.52e+19
419_h,2.691943164778735,0.42163332381385743,0.7245441930444798,3.133340680188942,0.12395318881105855,0.7533162497759349,1.823730780545315,1.2151535795804387,2.59e+19,2.59e+19,2.52e+19,2.57e+19
419_r,5.068031727599149,4.459454526634271,5.529869057403651,6.159232118368529,3.149844626990644,5.558641114135108,5.861551983365729,3.5912421424008514,2.57e+19,2.52e+19,2.59e+19,2.59e+19
419_v,6.159232118368528,5.529869057403651,4.459454526634271,5.068031727599149,3.5912421424008514,5.861551983365729,5.558641114135108,3.149844626990646,2.52e+19,2.57e+19,2.59e+19,2.59e+19
42,1.866528784009354,4.993281560224064,0.6611537638138572,2.4900636547787354,2.3183338995804377,5.0836838905453146,2.579164599775936,5.143703945990645,2.56e+19,2.57e+19,2.58e+19,2.6e+19
421,3.5204382661889415,3.7891480902240646,2.875955423813858,0.3834606047787368,3.6175520095804377,0.8396679043657285,4.6565429409555215,3.6451409888110593,2.61e+19,2.52e+19,2.5e+19,2.55e+19
421_h,0.383460604778735,2.875955423813858,3.7891480902240655,3.5204382661889433,3.6451409888110575,4.6565429409555215,0.8396679043657294,3.6175520095804394,2.52e+19,2.61e+19,2.55e+19,2.5e+19
421_r,2.6656332975991486,5.443517402813858,1.6266423662240648,2.6380443183685287,2.7627470409906447,2.4940372169555225,3.407229883365728,5.899724702400853,2.5e+19,2.55e+19,2.61e+19,2.52e+19
421_v,2.638044318368528,1.6266423662240648,5.443517402813859,2.6656332975991504,5.899724702400851,3.407229883365728,2.4940372169555225,2.7627470409906465,2.55e+19,2.5e+19,2.52e+19,2.61e+19
422,1.836322104009355,1.1886271630444778,3.4843115538138587,5.391957067778735,5.511505259580438,5.8167110205453145,4.465044169955522,0.8200997688110592,2.55e+19,2.55e+19,2.48e+19,2.51e+19
422_h,5.391957067778734,3.484311553813858,1.1886271630444796,1.836322104009355,0.8200997688110583,4.465044169955522,5.8167110205453145,5.511505259580439,2.55e+19,2.55e+19,2.51e+19,2.48e+19
422_r,0.7716800475991485,0.4664742866342717,1.8181411372240657,5.463085538368529,4.446863203170231,5.094558144135108,2.7988737533657293,0.8912282394008528,2.48e+19,2.51e+19,2.55e+19,2.55e+19
422_v,5.463085538368528,1.818141137224064,0.4664742866342735,0.7716800475991494,0.8912282394008528,2.7988737533657293,5.094558144135108,4.446863203170232,2.51e+19,2.48e+19,2.55e+19,2.55e+19
425,4.240013101188941,3.1428376132240645,3.131874783813858,4.651099714778736,3.389845189580438,0.4829635143657285,4.476219778955522,2.0920132088110606,2.65e+19,2.62e+19,2.58e+19,2.6e+19
425_h,4.651099714778735,3.131874783813858,3.1428376132240636,4.240013101188943,2.092013208811059,4.476219778955523,0.4829635143657285,3.389845189580438,2.62e+19,2.65e+19,2.6e+19,2.58e+19
425_r,2.8933401175991484,5.800221792813858,1.8069655282240653,4.191172098368529,2.0431722059906434,3.1403476939555226,3.151310523365728,1.632085592400852,2.58e+19,2.6e+19,2.65e+19,2.62e+19
425_v,4.191172098368527,1.8069655282240653,5.800221792813858,2.8933401175991484,1.632085592400852,3.151310523365728,3.1403476939555226,2.043172205990645,2.6e+19,2.58e+19,2.62e+19,2.65e+19
426,1.0821398240093556,4.7257914302240644,5.165424704813859,0.49476656477873604,0.6268454295804382,2.775343910545315,3.131163829775936,5.047601765990645,2.52e+19,2.48e+19,2.54e+19,2.61e+19
426_h,0.49476656477873426,5.165424704813857,4.725791430224065,1.0821398240093565,5.0476017659906445,3.131163829775936,2.775343910545315,0.6268454295804391,2.48e+19,2.52e+19,2.61e+19,2.54e+19
426_r,5.656339877599149,3.507841396634271,3.1520214774036504,1.2355835411889426,5.201045483170231,1.5573938769555227,1.1177606023657285,5.788418742400854,2.54e+19,2.61e+19,2.52e+19,2.48e+19
426_v,1.2355835411889418,3.1520214774036504,3.507841396634273,5.656339877599149,5.788418742400852,1.1177606023657276,1.5573938769555218,5.2010454831702315,2.61e+19,2.54e+19,2.48e+19,2.52e+19
427,0.43437907400935494,1.6137441030444784,0.29487814381385746,1.9500029647787365,2.646170379580438,0.37482489336572833,2.698752109775935,4.3233832909906456,2.5e+19,2.52e+19,2.55e+19,2.62e+19
427_h,1.9500029647787347,0.29487814381385746,1.6137441030444784,0.4343790740093567,4.323383290990645,2.698752109775935,0.37482489336572833,2.6461703795804397,2.52e+19,2.5e+19,2.62e+19,2.55e+19
427_r,3.6370149275991484,5.908360413813858,3.5844331974036514,1.9598020161889416,5.848806233170231,4.669441204135108,5.988307163365729,4.333182342400852,2.55e+19,2.62e+19,2.5e+19,2.52e+19
427_v,1.9598020161889416,3.5844331974036505,5.90836041381386,3.63701492759915,4.3331823424008515,5.988307163365729,4.669441204135108,5.848806233170232,2.62e+19,2.55e+19,2.52e+19,2.5e+19
42_h,2.4900636547787336,0.6611537638138572,4.993281560224065,1.8665287840093558,5.143703945990644,2.579164599775936,5.0836838905453146,2.3183338995804377,2.57e+19,2.56e+19,2.6e+19,2.58e+19
42_r,3.9648514075991486,1.1995014166342717,3.704020707403652,1.1394813611889418,4.416656523170232,1.2899037469555221,5.622031543365729,3.7931216524008526,2.58e+19,2.6e+19,2.56e+19,2.57e+19
42_v,1.1394813611889418,3.704020707403651,1.1995014166342735,3.9648514075991486,3.7931216524008526,5.622031543365729,1.2899037469555221,4.416656523170232,2.6e+19,2.58e+19,2.57e+19,2.56e+19
43,4.236755421188942,1.6309509230444785,5.192787092813859,3.9790374647787345,3.166618709580437,5.6444681805453145,5.283543216955522,5.2293343659906455,2.58e+19,2.6e+19,2.59e+19,2.54e+19
430,2.6375644981889415,3.8493929502240647,4.277581603813857,0.6891015747787357,2.683711679580437,6.242578084545315,6.080291616955522,1.7143862188110592,2.67e+19,2.56e+19,2.53e+19,2.53e+19
430_h,0.6891015747787348,4.277581603813857,3.8493929502240647,2.637564498188942,1.7143862188110575,6.080291616955522,6.242578084545315,2.6837116795804388,2.56e+19,2.67e+19,2.53e+19,2.53e+19
430_r,3.5994736275991484,0.04060722263427152,0.2028936902240659,4.568799088368529,3.6456208089906443,2.4337923569555215,2.005603703365729,5.594083732400852,2.53e+19,2.53e+19,2.67e+19,2.56e+19
430_v,4.568799088368528,0.20289369022406412,0.04060722263427152,3.5994736275991492,5.594083732400851,2.005603703365729,2.4337923569555215,3.645620808990646,2.53e+19,2.53e+19,2.56e+19,2.67e+19
431,4.4863445511889415,2.4343993622240645,0.3721982138138582,5.041356099778735,4.050508949580438,4.208837140545315,4.634321272955521,4.184407240990645,2.55e+19,2.48e+19,2.58e+19,2.56e+19
431_h,5.041356099778734,0.3721982138138573,2.4343993622240667,4.486344551188942,4.1844072409906445,4.634321272955521,4.208837140545315,4.050508949580438,2.48e+19,2.55e+19,2.56e+19,2.58e+19
431_r,2.23267635759915,2.0743481666342714,1.648864034224065,2.0987780661889417,1.7968407559906439,3.8487859449555213,5.910987093365728,1.241829207400853,2.58e+19,2.56e+19,2.55e+19,2.48e+19
431_v,2.0987780661889417,1.6488640342240641,2.074348166634273,2.23267635759915,1.2418292074008512,5.910987093365729,3.848785944955523,1.7968407559906456,2.56e+19,2.58e+19,2.48e+19,2.55e+19
